,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-04-30,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,560.1,563.0,560.1,563.0,105,58921.3,571.0,982.0,547.5,2023-04-30T14:59:10.497114,563.0,10,561.15,2067.02
1,,2023-04-30,397,ADBL,Agricultural Development Bank Limited,230.5,235.0,230.2,233.0,10469,2441037.9,234.4,389.0,230.0,2023-04-30T14:59:54.952792,233.0,137,233.16,31342.4
2,,2023-04-30,2886,ADBLD83,10.35% Agricultural Bank Debenture 2083,975.0,975.0,973.0,973.0,125,121825.0,990.0,1066.0,865.1,2023-04-30T14:57:15.244523,973.0,2,974.6,
3,,2023-04-30,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1327.9,1340.0,1305.0,1340.0,140,184760.0,1355.0,2705.0,256.8,2023-04-30T14:58:23.516697,1340.0,14,1319.71,332.86
4,,2023-04-30,9150,AHL,Asian Hydropower Limited,366.8,375.0,352.0,359.0,10243,3694226.0,374.0,480.9,298.8,2023-04-30T14:59:56.151973,359.0,184,360.65,1220.6
5,,2023-04-30,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,297.8,297.8,284.2,286.0,47402,13610521.9,292.0,457.0,250.0,2023-04-30T14:59:51.714594,286.0,272,287.12,5342.37
6,,2023-04-30,2893,AIL,Ajod Insurance Limited,402.0,408.0,402.0,406.0,3675,1487105.0,409.1,640.0,344.0,2023-04-30T14:59:18.978867,406.0,58,404.65,4060.0
7,,2023-04-30,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,235.3,235.3,218.0,220.0,99405,22288314.7,230.7,266.0,159.8,2023-04-30T14:59:48.312457,220.0,521,224.21,1760.0
8,,2023-04-30,2757,AKPL,Arun Kabeli Power Ltd.,384.9,384.9,376.2,376.2,30365,11541022.9,384.9,519.0,325.0,2023-04-30T14:59:52.202362,376.2,224,380.07,7677.23
9,,2023-04-30,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,691.0,691.0,677.3,690.8,533,362971.8,691.0,1409.0,657.0,2023-04-30T14:48:36.909352,690.8,20,680.99,2636.2
10,,2023-04-30,385,ALICL,Asian Life Insurance Co. Limited,556.1,570.0,556.0,558.7,3266,1837005.6,566.0,800.0,428.0,2023-04-30T14:59:25.70136,558.7,48,562.46,17628.67
11,,2023-04-30,697,API,Api Power Company Ltd.,245.0,245.5,240.0,240.0,79804,19342109.4,246.9,327.0,200.0,2023-04-30T14:59:47.770583,240.0,389,242.37,9919.88
12,,2023-04-30,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,581.2,594.3,581.2,594.3,1308,765502.0,593.0,963.0,316.0,2023-04-30T14:59:58.689089,594.3,81,585.24,1485.75
13,,2023-04-30,686,BARUN,Barun Hydropower Co. Ltd.,248.0,250.0,245.0,246.4,5951,1467148.8,248.0,541.6,190.3,2023-04-30T14:56:50.743534,246.4,60,246.53,1320.25
14,,2023-04-30,156,BBC,Bishal Bazar Company Limited,3100.0,3150.0,3100.0,3100.0,150,466000.0,3100.0,4300.0,3050.0,2023-04-30T14:44:24.579798,3100.0,6,3106.66,1523.34
15,,2023-04-30,227,BFC,Best Finance Company Ltd.,305.0,310.0,303.2,303.2,6354,1935452.9,308.0,475.0,292.5,2023-04-30T14:56:10.651654,303.2,50,304.6,2513.27
16,,2023-04-30,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,408.9,409.0,401.0,404.2,4490,1820201.3,417.0,520.0,310.0,2023-04-30T14:59:10.488596,404.2,98,405.39,4244.1
17,,2023-04-30,8055,BHL,Balephi Hydropower Limited,297.1,300.0,293.0,295.0,4073,1207654.3,303.0,397.0,104.7,2023-04-30T14:59:07.474935,295.0,87,296.5,5392.51
18,,2023-04-30,9135,BHPL,Barahi Hydropower Public Limited,460.6,468.0,460.0,468.0,1570,725170.0,470.0,677.2,194.3,2023-04-30T14:59:57.684004,468.0,50,461.89,1170.0
19,,2023-04-30,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,380.0,390.6,369.0,385.0,1024,383936.2,384.0,507.9,306.0,2023-04-30T14:59:58.439211,385.0,53,374.93,1540.0
20,,2023-04-30,213,BNT,Bottlers Nepal (Terai) Limited,11880.0,11880.0,11400.0,11400.0,230,2651812.0,11650.0,15371.3,11225.0,2023-04-30T14:54:24.7966,11400.0,20,11529.61,13794.0
21,,2023-04-30,4961,BOKD86,8.5% BOK Debenture 2086,790.0,804.0,790.0,804.0,100,79845.0,790.0,1000.0,738.5,2023-04-30T14:37:02.10757,804.0,5,798.45,1286.4
22,,2023-04-30,153,BPCL,Butwal Power Company Limited,307.0,312.0,307.0,309.0,3833,1184099.7,312.4,392.7,288.0,2023-04-30T14:59:31.536712,309.0,62,308.92,10534.01
23,,2023-04-30,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,786.0,791.0,780.0,782.0,9849,7744200.8,791.1,1303.0,727.0,2023-04-30T14:59:20.252478,782.0,174,786.29,22172.84
24,,2023-04-30,8043,CBLD88,Civil Bank Debenture 2088,852.0,852.0,852.0,852.0,25,21300.0,835.5,1000.0,813.0,2023-04-30T14:21:06.009055,852.0,1,852.0,
25,,2023-04-30,8068,CCBD88,Century Debenture 2088,905.0,905.0,905.0,905.0,50,45250.0,897.1,1000.0,816.0,2023-04-30T13:11:37.671956,905.0,2,905.0,
26,,2023-04-30,245,CFCL,Central Finance Co. Ltd.,295.0,298.0,295.0,297.0,3890,1151020.2,300.0,408.0,237.0,2023-04-30T14:59:51.298029,297.0,42,295.89,2818.16
27,,2023-04-30,2917,CGH,Chandragiri Hills Limited,1101.1,1124.0,1078.0,1078.0,5221,5709071.2,1115.0,1487.0,900.2,2023-04-30T14:59:49.828635,1078.0,102,1093.48,16537.5
28,,2023-04-30,154,CHCL,Chilime Hydropower Company Limited,470.0,473.0,467.2,469.5,9421,4432657.9,475.9,504.1,347.9,2023-04-30T14:59:41.063721,469.5,83,470.5,34077.15
29,,2023-04-30,3946,CHDC,CEDB Hydropower Development Company Limited,732.0,736.0,708.3,726.8,5124,3685771.0,719.2,869.0,590.0,2023-04-30T14:59:44.188303,726.8,116,719.31,6100.83
30,,2023-04-30,2766,CHL,Chhyangdi Hydropower Ltd.,302.0,303.0,290.0,294.0,9631,2832466.7,302.0,370.0,193.1,2023-04-30T14:57:28.852024,294.0,64,294.09,1137.71
31,,2023-04-30,210,CIT,Citizen Investment Trust,2005.0,2020.0,2000.0,2005.0,5892,11826741.2,2015.0,3072.0,1780.0,2023-04-30T14:58:54.51306,2005.0,132,2007.25,85232.56
32,,2023-04-30,2780,CMF1,Citizens Mutual Fund -1,7.65,7.7,7.61,7.61,13900,106008.0,7.73,9.3,6.75,2023-04-30T14:35:46.24948,7.61,6,7.62,624.02
33,,2023-04-30,2862,CMF2,CITIZENS MUTUAL FUND 2,7.65,7.76,7.54,7.75,13650,105480.5,7.78,10.36,7.03,2023-04-30T14:36:50.313884,7.75,8,7.72,434.0
34,,2023-04-30,450,CORBL,Corporate Development Bank Limited,297.8,303.0,287.0,287.0,2399,697719.1,292.0,497.7,211.3,2023-04-30T14:45:54.128168,287.0,28,290.83,1506.75
35,,2023-04-30,348,CZBIL,Citizens Bank International Limited,174.0,174.0,171.6,171.6,17848,3073455.1,174.0,253.9,169.0,2023-04-30T14:59:31.683563,171.6,109,172.2,24368.87
36,,2023-04-30,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,640.0,655.0,639.0,640.0,4438,2864604.8,651.5,1178.0,630.0,2023-04-30T14:59:38.623298,640.0,97,645.47,9767.99
37,,2023-04-30,2754,DHPL,Dibyashwori Hydropower Ltd.,216.0,216.0,208.0,211.0,5275,1105584.3,212.8,276.3,160.1,2023-04-30T14:59:21.047438,211.0,37,209.58,557.04
38,,2023-04-30,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,750.0,770.2,750.0,760.0,325,246665.0,764.0,1662.0,177.7,2023-04-30T14:57:55.085353,760.0,32,758.96,783.56
39,,2023-04-30,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,280.0,289.1,275.0,281.0,5430,1509359.6,282.0,408.0,217.0,2023-04-30T14:59:28.601727,281.0,144,277.96,2962.47
40,,2023-04-30,137,EBL,Everest Bank Limited,540.0,549.0,531.4,533.0,44857,24035994.1,539.0,561.0,411.0,2023-04-30T14:59:56.100755,533.0,290,535.83,57020.84
41,,2023-04-30,8044,EBLD86,Everest Bank Limited,797.6,797.6,797.6,797.6,20,15952.0,782.0,1000.0,725.0,2023-04-30T14:49:10.124206,797.6,2,797.6,
42,,2023-04-30,274,EDBL,Excel Development Bank Ltd.,283.1,283.1,278.2,281.0,6754,1884739.4,287.8,442.8,273.4,2023-04-30T14:59:58.194472,281.0,42,279.05,3511.64
43,,2023-04-30,8131,EHPL,Eastern Hydropower Limited,382.2,382.2,373.0,380.0,990,373442.0,390.0,508.0,216.0,2023-04-30T14:59:59.773836,380.0,42,377.21,2356.0
44,,2023-04-30,8034,ENL,Emerging Nepal Limited,640.0,650.0,629.0,649.9,280,177912.0,645.0,869.0,535.0,2023-04-30T14:59:59.052754,649.9,17,635.4,3610.84
