,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-03-29,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,590.0,600.0,580.0,580.0,846,498118.7,598.0,1340.0,547.5,2023-03-29T14:59:44.034206,580.0,36,588.79,2129.43
1,,2023-03-29,397,ADBL,Agricultural Development Bank Limited,245.0,249.8,244.0,246.0,10613,2606354.2,247.3,389.0,242.0,2023-03-29T14:59:51.425602,246.0,128,245.58,33091.12
2,,2023-03-29,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1270.0,1270.0,1236.0,1236.0,229,285510.0,1270.0,2705.0,256.8,2023-03-29T14:59:59.596122,1236.0,17,1246.76,307.02
3,,2023-03-29,9150,AHL,Asian Hydropower Limited,445.9,480.9,445.0,448.0,52292,23775403.1,437.2,480.9,298.8,2023-03-29T14:59:57.107197,448.0,3638,454.66,1523.2
4,,2023-03-29,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,299.6,303.0,299.0,300.4,17482,5255898.5,303.0,490.0,250.0,2023-03-29T14:59:50.188723,300.4,90,300.64,5611.36
5,,2023-03-29,2893,AIL,Ajod Insurance Limited,467.5,490.0,462.1,472.0,3420,1629551.5,477.0,730.0,344.0,2023-03-29T14:59:26.176708,472.0,55,476.47,4720.0
6,,2023-03-29,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,231.2,231.2,223.1,226.0,14142,3184454.7,227.7,293.0,159.8,2023-03-29T14:54:05.850664,226.0,72,225.17,1808.0
7,,2023-03-29,2757,AKPL,Arun Kabeli Power Ltd.,405.0,407.0,403.0,404.0,16323,6604462.0,405.0,519.0,325.0,2023-03-29T14:59:56.212876,404.0,129,404.61,8244.56
8,,2023-03-29,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,696.0,709.9,696.0,709.0,195,136123.0,710.0,1450.0,677.3,2023-03-29T14:59:22.908773,709.0,10,698.06,2705.66
9,,2023-03-29,385,ALICL,Asian Life Insurance Co. Limited,620.0,620.0,608.0,618.0,7176,4398670.6,622.0,893.0,428.0,2023-03-29T14:59:15.76659,618.0,81,612.96,17972.13
10,,2023-03-29,697,API,Api Power Company Ltd.,267.7,267.7,256.0,260.1,43359,11288783.9,262.5,370.0,200.0,2023-03-29T14:59:57.47909,260.1,324,260.35,10750.67
11,,2023-03-29,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,604.0,625.0,604.0,611.0,732,449040.0,615.0,963.0,316.0,2023-03-29T14:59:52.382634,611.0,57,613.44,1527.5
12,,2023-03-29,686,BARUN,Barun Hydropower Co. Ltd.,267.0,270.0,266.0,266.0,3624,969492.4,269.0,541.6,190.3,2023-03-29T14:59:35.237695,266.0,40,267.51,1425.27
13,,2023-03-29,156,BBC,Bishal Bazar Company Limited,3230.0,3230.0,3215.0,3215.0,70,225500.0,3265.0,4406.0,3083.0,2023-03-29T14:59:48.176601,3215.0,3,3221.42,1579.85
14,,2023-03-29,227,BFC,Best Finance Company Ltd.,325.0,326.0,323.0,323.1,2810,912009.0,326.0,475.0,292.5,2023-03-29T14:59:04.812433,323.1,22,324.55,2678.22
15,,2023-03-29,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,428.0,434.9,421.0,434.9,4879,2106876.5,436.0,520.0,310.0,2023-03-29T14:59:50.878059,434.9,97,431.82,4566.45
16,,2023-03-29,8055,BHL,Balephi Hydropower Limited,327.2,333.5,322.1,333.0,5542,1833165.1,333.8,397.0,104.7,2023-03-29T14:59:56.389285,333.0,88,330.77,6087.14
17,,2023-03-29,9135,BHPL,Barahi Hydropower Public Limited,500.0,510.0,490.1,496.0,2171,1078149.0,504.0,677.2,194.3,2023-03-29T14:59:55.774142,496.0,113,496.61,1240.0
18,,2023-03-29,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,415.0,425.0,412.0,425.0,561,233063.0,423.0,640.0,306.0,2023-03-29T14:57:38.665166,425.0,19,415.44,1700.0
19,,2023-03-29,213,BNT,Bottlers Nepal (Terai) Limited,12100.0,12342.0,12100.0,12342.0,40,486420.0,12244.2,15371.3,11396.0,2023-03-29T11:58:59.913785,12342.0,2,12160.5,14933.82
20,,2023-03-29,153,BPCL,Butwal Power Company Limited,325.5,325.5,314.0,319.5,7733,2453558.2,319.2,413.0,288.0,2023-03-29T14:57:44.585959,319.5,90,317.28,10891.96
21,,2023-03-29,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,795.0,795.0,765.0,788.0,11542,8923522.1,780.0,1303.0,727.0,2023-03-29T14:57:50.634363,788.0,224,773.13,22342.97
22,,2023-03-29,8043,CBLD88,Civil Bank Debenture 2088,840.0,840.0,840.0,840.0,25,21000.0,835.0,1000.0,813.0,2023-03-29T13:10:50.977566,840.0,1,840.0,
23,,2023-03-29,8068,CCBD88,Century Debenture 2088,835.8,835.8,835.7,835.7,50,41787.7,833.1,1000.0,816.0,2023-03-29T13:34:11.154177,835.7,2,835.75,
24,,2023-03-29,245,CFCL,Central Finance Co. Ltd.,312.0,314.0,307.9,313.0,2457,764721.6,312.0,422.0,237.0,2023-03-29T14:59:59.419253,313.0,36,311.24,2969.98
25,,2023-03-29,2917,CGH,Chandragiri Hills Limited,1126.0,1148.5,1126.0,1140.0,1420,1624364.0,1145.0,1487.0,900.2,2023-03-29T14:59:35.083081,1140.0,35,1143.91,17488.64
26,,2023-03-29,154,CHCL,Chilime Hydropower Company Limited,479.0,481.8,472.1,479.9,20928,10032979.7,477.4,504.1,347.9,2023-03-29T14:59:58.909681,479.9,160,479.4,34832.0
27,,2023-03-29,3946,CHDC,CEDB Hydropower Development Company Limited,712.5,730.0,712.5,722.0,940,679104.0,725.0,869.0,590.0,2023-03-29T14:57:59.239738,722.0,45,722.45,6060.54
28,,2023-03-29,2766,CHL,Chhyangdi Hydropower Ltd.,322.0,324.0,318.0,320.8,7141,2293327.2,322.6,439.0,193.1,2023-03-29T14:59:51.192659,320.8,47,321.14,1241.42
29,,2023-03-29,210,CIT,Citizen Investment Trust,2074.0,2077.9,2035.0,2070.0,5995,12399938.4,2057.0,3201.0,1780.0,2023-03-29T14:59:54.127949,2070.0,134,2068.38,87995.71
30,,2023-03-29,2780,CMF1,Citizens Mutual Fund -1,7.37,7.4,7.37,7.4,12500,92465.0,7.37,9.96,6.75,2023-03-29T12:53:45.989499,7.4,3,7.39,606.8
31,,2023-03-29,2862,CMF2,CITIZENS MUTUAL FUND 2,7.35,7.49,7.35,7.49,700,5159.0,7.21,10.76,7.03,2023-03-29T14:50:45.381351,7.49,2,7.37,419.44
32,,2023-03-29,450,CORBL,Corporate Development Bank Limited,301.0,305.0,295.0,305.0,3342,999521.4,305.0,530.0,211.3,2023-03-29T14:59:50.144251,305.0,25,299.07,1601.25
33,,2023-03-29,348,CZBIL,Citizens Bank International Limited,182.6,182.6,177.6,179.0,10298,1835768.6,180.0,269.7,175.0,2023-03-29T14:59:36.723761,179.0,106,178.26,25419.74
34,,2023-03-29,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,690.0,699.9,662.0,698.0,6898,4722304.5,685.0,1178.0,630.0,2023-03-29T14:59:21.744394,698.0,96,684.59,10653.21
35,,2023-03-29,2754,DHPL,Dibyashwori Hydropower Ltd.,224.4,227.0,220.1,226.5,1014,226728.0,228.9,305.0,160.1,2023-03-29T14:45:26.854494,226.5,19,223.59,597.96
36,,2023-03-29,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,769.0,795.5,760.0,793.0,466,362841.0,754.0,1662.0,177.7,2023-03-29T14:58:58.140341,793.0,31,778.62,817.58
37,,2023-03-29,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,310.0,313.0,307.0,312.0,3909,1210134.4,310.7,408.0,217.0,2023-03-29T14:59:55.133724,312.0,137,309.57,3289.29
38,,2023-03-29,137,EBL,Everest Bank Limited,499.6,499.6,490.0,491.0,15110,7437198.8,490.0,558.9,411.0,2023-03-29T14:59:59.120107,491.0,123,492.2,52527.64
39,,2023-03-29,274,EDBL,Excel Development Bank Ltd.,307.0,312.6,307.0,311.0,2453,763353.2,313.0,457.0,291.2,2023-03-29T14:59:58.155242,311.0,28,311.19,3886.55
40,,2023-03-29,8131,EHPL,Eastern Hydropower Limited,450.0,452.0,432.2,445.3,1450,638036.0,447.4,508.0,216.0,2023-03-29T14:59:57.284292,445.3,93,440.02,2760.86
41,,2023-03-29,8034,ENL,Emerging Nepal Limited,647.1,659.0,647.1,659.0,141,92409.5,660.0,1481.9,535.0,2023-03-29T14:47:41.88195,659.0,9,655.38,3661.4
42,,2023-03-29,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,544.6,544.6,518.0,536.0,2808,1504923.0,534.0,799.0,503.0,2023-03-29T14:58:12.699429,536.0,51,535.94,6151.92
43,,2023-03-29,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1235.0,1260.0,1211.0,1236.0,2083,2577612.9,1235.0,2950.0,1130.1,2023-03-29T14:58:24.784983,1236.0,55,1237.45,13046.77
44,,2023-03-29,8033,GBBD85,"Garima Debenture, 2085",805.0,805.0,800.0,800.0,40,32075.0,804.5,1000.0,722.5,2023-03-29T12:41:00.988303,800.0,2,801.87,
45,,2023-03-29,417,GBBL,Garima Bikas Bank Limited,359.8,359.8,355.1,357.0,6252,2229559.2,355.1,462.0,318.0,2023-03-29T14:59:43.358732,357.0,45,356.61,18475.74
46,,2023-03-29,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,774.0,774.0,774.0,774.0,20,15480.0,774.2,1000.0,730.0,2023-03-29T14:55:48.726443,774.0,1,774.0,
47,,2023-03-29,341,GBIME,Global IME Bank Limited,187.9,187.9,182.1,186.0,62357,11504262.3,185.5,319.5,182.0,2023-03-29T14:59:53.325042,186.0,446,184.49,66534.17
