,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-05-02,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,563.0,574.2,562.0,562.0,295,166831.7,563.0,982.0,547.5,2023-05-02T14:59:22.211851,562.0,19,565.53,2063.35
1,,2023-05-02,397,ADBL,Agricultural Development Bank Limited,230.0,237.0,230.0,234.9,13032,3050185.9,233.0,389.0,230.0,2023-05-02T14:59:41.54103,234.9,108,234.05,31597.98
2,,2023-05-02,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1313.2,1356.0,1313.2,1315.0,384,506555.8,1340.0,2705.0,256.8,2023-05-02T14:58:56.313533,1315.0,23,1319.15,326.65
3,,2023-05-02,9150,AHL,Asian Hydropower Limited,366.0,369.0,347.1,369.0,3222,1135850.2,359.0,480.9,298.8,2023-05-02T14:59:58.955814,369.0,154,352.52,1254.6
4,,2023-05-02,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,281.0,289.0,281.0,286.7,28089,8003079.5,286.0,457.0,250.0,2023-05-02T14:59:50.383953,286.7,172,284.91,5355.45
5,,2023-05-02,2893,AIL,Ajod Insurance Limited,398.0,409.0,398.0,402.5,415,167359.5,406.0,625.0,344.0,2023-05-02T14:59:39.622377,402.5,33,403.27,4025.0
6,,2023-05-02,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,222.9,222.9,216.0,216.6,28908,6306318.8,220.0,266.0,159.8,2023-05-02T14:59:59.301158,216.6,172,218.15,1732.8
7,,2023-05-02,2757,AKPL,Arun Kabeli Power Ltd.,376.3,381.0,374.3,377.0,22156,8350133.7,376.2,519.0,325.0,2023-05-02T14:59:11.519429,377.0,141,376.87,7693.56
8,,2023-05-02,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,690.8,690.8,663.6,670.0,649,438655.4,690.8,1409.0,657.0,2023-05-02T14:58:27.851865,670.0,23,675.89,2556.83
9,,2023-05-02,385,ALICL,Asian Life Insurance Co. Limited,558.0,563.0,547.8,552.1,5466,3029626.6,558.7,777.0,428.0,2023-05-02T14:59:28.111578,552.1,42,554.26,17420.42
10,,2023-05-02,9161,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,403.8,436.9,403.8,436.9,140,59399.6,0.0,436.9,403.8,2023-05-02T14:54:20.810603,436.9,35,424.28,272.35
11,,2023-05-02,697,API,Api Power Company Ltd.,242.0,243.0,236.2,237.0,46209,11048351.6,240.0,327.0,200.0,2023-05-02T14:59:49.575951,237.0,317,239.09,9795.88
12,,2023-05-02,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,582.5,590.0,581.0,590.0,940,547853.0,594.3,963.0,316.0,2023-05-02T14:59:33.225985,590.0,67,582.82,1475.0
13,,2023-05-02,686,BARUN,Barun Hydropower Co. Ltd.,248.0,252.0,241.0,247.0,4127,1010424.3,246.4,541.6,190.3,2023-05-02T14:59:57.647831,247.0,43,244.83,1323.46
14,,2023-05-02,156,BBC,Bishal Bazar Company Limited,3080.9,3100.1,3080.0,3100.0,120,370981.0,3100.0,4300.0,3050.0,2023-05-02T14:57:04.124808,3100.0,8,3091.5,1523.34
15,,2023-05-02,227,BFC,Best Finance Company Ltd.,306.0,309.2,302.0,303.0,1809,551815.2,303.2,475.0,292.5,2023-05-02T14:55:22.285062,303.0,24,305.03,2511.61
16,,2023-05-02,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,405.0,407.0,394.0,404.9,6785,2714730.2,404.2,520.0,310.0,2023-05-02T14:59:49.618324,404.9,102,400.1,4251.45
17,,2023-05-02,8055,BHL,Balephi Hydropower Limited,300.9,305.0,289.0,304.0,2010,584932.0,295.0,397.0,104.7,2023-05-02T14:59:58.096551,304.0,96,291.01,5557.03
18,,2023-05-02,9135,BHPL,Barahi Hydropower Public Limited,477.0,477.0,457.3,463.0,660,303679.0,468.0,677.2,194.3,2023-05-02T14:59:50.997026,463.0,45,460.11,1157.5
