,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-05-04,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,562.0,584.4,558.2,580.0,524,297585.6,562.0,982.0,547.5,2023-05-04T14:58:47.683414,580.0,25,567.91,2129.43
1,,2023-05-04,397,ADBL,Agricultural Development Bank Limited,235.0,235.0,228.0,233.9,41732,9643665.5,233.1,389.0,228.0,2023-05-04T14:59:53.341054,233.9,230,231.08,31463.47
2,,2023-05-04,2886,ADBLD83,10.35% Agricultural Bank Debenture 2083,955.0,955.0,950.2,950.2,210,199662.0,973.0,1066.0,865.1,2023-05-04T14:49:30.314094,950.2,3,950.77,
3,,2023-05-04,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1300.0,1367.9,1300.0,1367.9,150,197999.0,1315.0,2705.0,256.8,2023-05-04T14:59:18.585295,1367.9,13,1319.99,339.79
4,,2023-05-04,9150,AHL,Asian Hydropower Limited,351.1,361.0,346.0,358.0,1720,604667.0,358.0,480.9,298.8,2023-05-04T14:59:53.720812,358.0,96,351.55,1217.2
5,,2023-05-04,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,284.9,287.0,278.5,284.0,27072,7653328.4,281.0,457.0,250.0,2023-05-04T14:59:54.920478,284.0,174,282.7,5305.01
6,,2023-05-04,2893,AIL,Ajod Insurance Limited,400.0,410.0,400.0,410.0,2018,819775.0,402.8,625.0,344.0,2023-05-04T14:59:46.604834,410.0,56,406.23,4100.0
7,,2023-05-04,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,211.0,217.7,206.0,215.0,43926,9274300.1,211.0,266.0,159.8,2023-05-04T14:59:48.257965,215.0,186,211.13,1720.0
8,,2023-05-04,2757,AKPL,Arun Kabeli Power Ltd.,375.0,381.0,371.0,380.0,15140,5670321.3,370.7,519.0,325.0,2023-05-04T14:59:55.766036,380.0,121,374.52,7754.78
9,,2023-05-04,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,680.0,688.5,670.0,681.0,144,97942.0,675.0,1409.0,657.0,2023-05-04T14:59:26.884917,681.0,11,680.15,2598.8
10,,2023-05-04,385,ALICL,Asian Life Insurance Co. Limited,561.0,580.0,555.0,555.1,2760,1551188.0,550.0,760.0,428.0,2023-05-04T14:59:57.422288,555.1,34,562.02,17515.07
11,,2023-05-04,9161,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,472.7,501.5,472.7,501.5,50,24123.6,463.5,501.5,403.8,2023-05-04T14:48:10.878878,501.5,6,482.47,312.63
12,,2023-05-04,697,API,Api Power Company Ltd.,232.0,237.6,230.0,232.0,54223,12666195.4,232.0,327.0,200.0,2023-05-04T14:59:59.59514,232.0,322,233.59,9589.22
13,,2023-05-04,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,578.1,605.0,578.0,605.0,3201,1895995.5,588.0,963.0,316.0,2023-05-04T14:59:58.392711,605.0,99,592.31,1512.5
14,,2023-05-04,686,BARUN,Barun Hydropower Co. Ltd.,240.0,248.0,239.1,246.0,6466,1573816.4,240.0,541.6,190.3,2023-05-04T14:58:54.901312,246.0,49,243.39,1318.1
15,,2023-05-04,156,BBC,Bishal Bazar Company Limited,3091.0,3091.0,3085.0,3085.0,100,308663.0,3085.0,4300.0,3050.0,2023-05-04T14:53:21.483351,3085.0,6,3086.63,1515.97
16,,2023-05-04,227,BFC,Best Finance Company Ltd.,301.0,306.8,301.0,306.8,1613,491776.0,302.0,475.0,292.5,2023-05-04T14:59:58.126881,306.8,19,304.88,2543.11
17,,2023-05-04,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,403.8,404.4,390.2,404.0,940,376890.0,411.9,520.0,310.0,2023-05-04T14:59:58.155176,404.0,58,400.94,4242.0
18,,2023-05-04,8055,BHL,Balephi Hydropower Limited,293.0,295.8,287.2,295.7,1200,349851.0,298.9,397.0,104.7,2023-05-04T14:59:59.40268,295.7,68,291.54,5405.31
19,,2023-05-04,9135,BHPL,Barahi Hydropower Public Limited,447.0,471.0,435.0,441.0,1515,674816.0,455.0,677.2,194.3,2023-05-04T14:59:56.915061,441.0,59,445.42,1102.5
20,,2023-05-04,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,377.1,378.0,377.1,378.0,418,157647.8,384.7,507.9,306.0,2023-05-04T14:58:22.345962,378.0,12,377.14,1512.0
21,,2023-05-04,213,BNT,Bottlers Nepal (Terai) Limited,11655.0,11655.0,11450.0,11450.0,20,231050.0,11432.1,15371.3,11208.0,2023-05-04T12:46:49.80615,11450.0,2,11552.5,13854.5
22,,2023-05-04,4961,BOKD86,8.5% BOK Debenture 2086,800.0,800.0,800.0,800.0,25,20000.0,791.0,1000.0,738.5,2023-05-04T12:16:36.365853,800.0,1,800.0,1280.0
23,,2023-05-04,153,BPCL,Butwal Power Company Limited,308.0,330.0,306.1,323.4,5868,1821145.5,307.1,392.7,288.0,2023-05-04T14:59:35.271081,323.4,76,310.35,11024.91
24,,2023-05-04,9163,BPW,BPW Laghubitta Bittiya Sanstha Limited,233.1,237.7,233.1,237.7,30,7007.0,0.0,237.7,233.1,2023-05-04T12:48:45.707565,237.7,6,233.56,71.31
25,,2023-05-04,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,789.4,789.4,765.3,773.0,5657,4355487.6,774.0,1303.0,727.0,2023-05-04T14:58:01.565407,773.0,132,769.92,21917.66
26,,2023-05-04,8043,CBLD88,Civil Bank Debenture 2088,880.0,884.3,870.0,870.1,125,109485.0,867.0,1000.0,813.0,2023-05-04T14:40:49.008308,870.1,5,875.88,
27,,2023-05-04,245,CFCL,Central Finance Co. Ltd.,298.8,298.8,290.0,295.0,1560,460659.7,293.0,408.0,237.0,2023-05-04T14:55:31.984594,295.0,30,295.29,2799.18
28,,2023-05-04,2917,CGH,Chandragiri Hills Limited,1060.1,1099.5,1060.0,1093.0,1162,1243456.5,1078.0,1487.0,900.2,2023-05-04T14:59:56.402584,1093.0,56,1070.1,16767.61
29,,2023-05-04,154,CHCL,Chilime Hydropower Company Limited,470.0,471.0,458.1,469.0,23898,11043804.0,470.0,504.1,347.9,2023-05-04T14:58:41.718286,469.0,141,462.12,34040.86
30,,2023-05-04,3946,CHDC,CEDB Hydropower Development Company Limited,709.0,728.0,709.0,724.0,1387,997029.0,718.1,869.0,590.0,2023-05-04T14:59:59.948867,724.0,47,718.83,6077.33
31,,2023-05-04,2766,CHL,Chhyangdi Hydropower Ltd.,283.0,285.0,276.5,282.9,4606,1289641.8,283.0,370.0,193.1,2023-05-04T14:59:45.295882,282.9,59,279.99,1094.76
32,,2023-05-04,210,CIT,Citizen Investment Trust,2005.0,2035.0,2005.0,2028.0,4392,8867494.8,2023.0,3072.0,1780.0,2023-05-04T14:59:59.14665,2028.0,77,2019.01,86210.29
33,,2023-05-04,2780,CMF1,Citizens Mutual Fund -1,7.37,7.37,7.37,7.37,100,737.0,7.52,9.3,6.75,2023-05-04T11:24:10.690264,7.37,1,7.37,604.34
34,,2023-05-04,2862,CMF2,CITIZENS MUTUAL FUND 2,7.66,8.32,7.66,8.17,4400,35326.75,7.7,10.36,7.03,2023-05-04T14:43:50.292457,8.17,10,8.02,457.52
35,,2023-05-04,450,CORBL,Corporate Development Bank Limited,295.6,301.0,289.0,296.8,835,246871.8,289.9,497.7,211.3,2023-05-04T14:48:40.021018,296.8,16,295.65,1558.2
36,,2023-05-04,348,CZBIL,Citizens Bank International Limited,172.0,172.9,170.3,172.5,16855,2894437.5,171.4,251.9,169.0,2023-05-04T14:56:59.880879,172.5,72,171.72,24496.68
37,,2023-05-04,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,630.0,637.5,625.0,626.3,5260,3303874.0,630.0,1178.0,625.0,2023-05-04T14:59:18.313826,626.3,101,628.11,9558.89
38,,2023-05-04,2754,DHPL,Dibyashwori Hydropower Ltd.,206.0,213.0,205.0,212.0,1969,411316.6,209.0,276.3,160.1,2023-05-04T14:58:22.379891,212.0,19,208.89,559.68
39,,2023-05-04,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,726.0,740.0,720.1,723.0,570,415489.2,740.0,1662.0,177.7,2023-05-04T14:59:33.855797,723.0,37,728.92,745.41
40,,2023-05-04,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,269.7,275.0,266.4,274.0,7616,2067590.9,275.0,408.0,217.0,2023-05-04T14:59:53.48892,274.0,89,271.47,2888.67
41,,2023-05-04,137,EBL,Everest Bank Limited,539.0,539.0,528.0,535.8,31121,16570866.4,533.9,561.0,411.0,2023-05-04T14:59:59.333635,535.8,204,532.46,57320.39
42,,2023-05-04,8044,EBLD86,Everest Bank Limited,800.0,800.0,800.0,800.0,50,40000.0,795.0,1000.0,725.0,2023-05-04T12:27:28.395596,800.0,1,800.0,
