,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-02-28,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,675.1,685.0,669.0,672.0,1076,722648.0,680.0,1407.0,600.0,2023-02-28T14:59:56.574575,672.0,25,671.6,2467.2
1,,2023-02-28,397,ADBL,Agricultural Development Bank Limited,290.0,290.0,284.0,285.0,18954,5406306.8,285.0,411.0,280.0,2023-02-28T14:59:57.614582,285.0,155,285.23,37585.56
2,,2023-02-28,2886,ADBLD83,10.35% Agricultural Bank Debenture 2083,869.0,869.0,865.1,865.1,100,86615.3,879.9,1066.0,865.1,2023-02-28T12:11:19.141308,865.1,4,866.15,
3,,2023-02-28,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1402.0,1512.5,1402.0,1512.5,612,895209.7,1375.0,2705.0,256.8,2023-02-28T14:34:28.063056,1512.5,35,1462.76,375.7
4,,2023-02-28,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,308.0,310.0,304.0,306.0,41635,12783243.9,304.0,534.4,250.0,2023-02-28T14:59:50.621732,306.0,179,307.03,5715.97
5,,2023-02-28,2893,AIL,Ajod Insurance Limited,474.0,478.0,465.1,471.0,3979,1872104.6,474.0,768.9,344.0,2023-02-28T14:54:49.768519,471.0,70,470.49,4710.0
6,,2023-02-28,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,969.0,1045.0,969.0,1045.0,3457,3527540.4,950.0,1907.0,390.76,2023-02-28T14:51:00.489151,1045.0,109,1020.4,1616.62
7,,2023-02-28,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,231.0,233.0,229.0,229.7,36063,8333611.1,231.0,314.0,159.8,2023-02-28T14:59:53.70617,229.7,144,231.08,1837.6
8,,2023-02-28,2757,AKPL,Arun Kabeli Power Ltd.,395.0,405.8,395.0,399.0,38734,15505718.7,398.0,530.0,325.0,2023-02-28T14:59:44.622989,399.0,225,400.31,8142.52
9,,2023-02-28,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,881.1,895.9,863.5,875.0,1160,1019652.0,899.0,1468.2,822.0,2023-02-28T14:40:22.248355,875.0,33,879.01,2921.75
10,,2023-02-28,385,ALICL,Asian Life Insurance Co. Limited,655.0,660.0,640.2,649.9,13257,8618652.2,650.0,1007.7,428.0,2023-02-28T14:59:09.641606,649.9,95,650.12,18899.81
11,,2023-02-28,697,API,Api Power Company Ltd.,263.3,264.0,259.1,261.0,61452,16073177.8,258.2,525.0,200.0,2023-02-28T14:59:55.348213,261.0,318,261.55,10787.87
12,,2023-02-28,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,662.0,675.0,649.0,656.4,1210,800733.0,662.0,963.0,316.0,2023-02-28T14:59:48.191385,656.4,70,661.76,1641.0
13,,2023-02-28,686,BARUN,Barun Hydropower Co. Ltd.,270.5,272.0,264.0,265.0,27976,7510066.9,267.8,541.6,190.3,2023-02-28T14:59:59.437811,265.0,151,268.44,1419.91
14,,2023-02-28,156,BBC,Bishal Bazar Company Limited,3309.0,3350.0,3307.0,3315.0,298,989177.0,3354.0,4670.0,3083.0,2023-02-28T14:52:46.146173,3315.0,14,3319.38,1628.99
15,,2023-02-28,227,BFC,Best Finance Company Ltd.,332.0,336.0,331.0,333.0,4920,1642693.9,332.1,491.7,292.5,2023-02-28T14:59:34.856017,333.0,37,333.88,2760.28
16,,2023-02-28,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,409.8,428.0,409.8,422.0,2420,1022111.5,418.0,520.0,310.0,2023-02-28T14:59:35.65413,422.0,100,422.36,4431.0
17,,2023-02-28,8055,BHL,Balephi Hydropower Limited,348.9,359.9,348.9,354.3,8189,2902589.6,356.0,397.0,104.7,2023-02-28T14:59:50.538169,354.3,147,354.44,6476.5
18,,2023-02-28,9135,BHPL,Barahi Hydropower Public Limited,573.1,579.0,562.0,568.0,2920,1657967.0,584.0,677.2,194.3,2023-02-28T14:59:56.387169,568.0,93,567.79,1420.0
19,,2023-02-28,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,424.9,440.0,424.9,426.2,4122,1765303.6,433.5,715.0,306.0,2023-02-28T14:59:46.360933,426.2,59,428.26,1704.8
20,,2023-02-28,153,BPCL,Butwal Power Company Limited,315.6,328.8,315.0,321.0,6725,2154772.0,318.0,426.3,288.0,2023-02-28T14:59:47.607949,321.0,79,320.41,10941.74
21,,2023-02-28,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1053.0,1084.0,1052.0,1055.0,15131,16150300.3,1072.0,1305.0,882.0,2023-02-28T14:59:41.51522,1055.0,305,1067.36,24519.26
22,,2023-02-28,8043,CBLD88,Civil Bank Debenture 2088,829.0,829.0,829.0,829.0,155,128495.0,813.0,1000.0,813.0,2023-02-28T14:59:43.052499,829.0,1,829.0,
23,,2023-02-28,245,CFCL,Central Finance Co. Ltd.,329.4,335.0,318.7,323.0,5110,1646512.4,323.0,462.9,237.0,2023-02-28T14:59:18.467514,323.0,64,322.21,3064.87
24,,2023-02-28,2917,CGH,Chandragiri Hills Limited,1202.0,1225.0,1190.0,1200.0,2627,3148502.0,1202.0,1487.0,900.2,2023-02-28T14:58:13.299543,1200.0,69,1198.51,18409.09
25,,2023-02-28,154,CHCL,Chilime Hydropower Company Limited,461.0,504.1,458.0,474.4,28356,13465125.7,465.9,506.0,347.9,2023-02-28T14:59:49.625972,474.4,173,474.85,34432.8
26,,2023-02-28,3946,CHDC,CEDB Hydropower Development Company Limited,749.9,754.9,721.0,732.3,5009,3704485.2,743.0,964.0,590.0,2023-02-28T14:58:19.481621,732.3,90,739.56,6147.0
27,,2023-02-28,2766,CHL,Chhyangdi Hydropower Ltd.,350.1,355.9,346.2,346.2,19126,6717063.0,352.0,495.0,193.1,2023-02-28T14:59:55.58613,346.2,120,351.2,1339.72
28,,2023-02-28,210,CIT,Citizen Investment Trust,2058.0,2058.0,2005.0,2033.2,4971,10128295.7,2025.0,3297.0,1780.0,2023-02-28T14:59:33.646232,2033.2,116,2037.47,86431.34
29,,2023-02-28,2780,CMF1,Citizens Mutual Fund -1,7.91,8.06,7.91,8.0,6457,51947.0,8.04,10.0,6.75,2023-02-28T13:09:33.822381,8.0,5,8.04,656.0
30,,2023-02-28,2862,CMF2,CITIZENS MUTUAL FUND 2,7.99,8.12,7.99,8.12,10650,86348.0,8.15,10.76,7.24,2023-02-28T14:58:50.792682,8.12,2,8.1,454.72
31,,2023-02-28,450,CORBL,Corporate Development Bank Limited,310.3,320.0,310.2,314.0,4821,1517276.0,316.5,600.2,211.3,2023-02-28T14:59:43.616658,314.0,47,314.72,1648.5
32,,2023-02-28,8065,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,1570.1,1632.0,1507.0,1632.0,1875,2902060.0,1600.0,2734.8,382.2,2023-02-28T14:59:59.377108,1632.0,92,1547.76,2580.75
33,,2023-02-28,348,CZBIL,Citizens Bank International Limited,189.6,189.6,184.4,187.0,9800,1821819.1,187.0,278.6,175.0,2023-02-28T14:57:41.350237,187.0,109,185.89,26555.82
34,,2023-02-28,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,830.0,836.0,820.0,832.0,6568,5469702.8,829.9,1199.0,756.0,2023-02-28T14:59:57.164175,832.0,108,832.78,11543.99
35,,2023-02-28,2754,DHPL,Dibyashwori Hydropower Ltd.,228.0,238.0,228.0,230.3,13521,3138268.6,232.0,327.0,160.1,2023-02-28T14:59:56.423633,230.3,66,232.1,607.99
36,,2023-02-28,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,1005.0,1020.0,990.0,1001.0,745,748520.0,1020.0,1662.0,177.7,2023-02-28T14:59:44.769598,1001.0,47,1004.72,1032.03
37,,2023-02-28,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,321.0,337.0,321.0,326.3,27730,9153199.6,323.0,408.0,217.0,2023-02-28T14:59:58.368284,326.3,293,330.08,3440.05
38,,2023-02-28,137,EBL,Everest Bank Limited,519.9,519.9,508.0,516.0,19371,9942152.3,512.0,561.0,411.0,2023-02-28T14:59:47.272499,516.0,136,513.24,55202.17
39,,2023-02-28,274,EDBL,Excel Development Bank Ltd.,332.0,343.9,332.0,338.0,4262,1427655.0,337.9,495.0,291.2,2023-02-28T14:59:53.096987,338.0,34,334.97,4223.97
40,,2023-02-28,8131,EHPL,Eastern Hydropower Limited,457.4,470.2,448.3,469.2,1640,754574.6,466.7,508.0,216.0,2023-02-28T14:59:57.92156,469.2,106,460.1,2909.04
41,,2023-02-28,8034,ENL,Emerging Nepal Limited,670.0,697.0,660.0,675.0,840,562799.0,666.4,1481.9,287.1,2023-02-28T14:54:51.233872,675.0,38,669.99,3750.3
42,,2023-02-28,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,610.9,610.9,590.2,604.5,6061,3631586.5,599.0,835.0,559.0,2023-02-28T14:59:11.193486,604.5,66,599.17,6938.12
43,,2023-02-28,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1507.2,1511.0,1498.0,1502.0,2485,3737129.8,1507.1,2950.0,1357.0,2023-02-28T14:59:10.659567,1502.0,90,1503.87,15854.57
44,,2023-02-28,8033,GBBD85,"Garima Debenture, 2085",761.4,761.4,761.4,761.4,40,30456.0,746.5,1000.0,722.5,2023-02-28T14:56:04.341067,761.4,2,761.4,
45,,2023-02-28,417,GBBL,Garima Bikas Bank Limited,369.0,369.0,362.0,364.0,15933,5796580.4,367.0,582.1,318.0,2023-02-28T14:55:14.288813,364.0,92,363.8,18838.01
46,,2023-02-28,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,744.6,744.6,744.6,744.6,25,18615.0,730.0,1000.0,730.0,2023-02-28T14:45:04.77397,744.6,1,744.6,
47,,2023-02-28,341,GBIME,Global IME Bank Limited,198.0,199.0,194.3,195.2,71406,13953531.5,197.0,334.5,192.1,2023-02-28T14:59:53.573109,195.2,577,195.41,69825.11
48,,2023-02-28,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,523.0,531.0,510.1,522.1,3376,1760043.5,529.0,957.0,500.0,2023-02-28T14:58:52.763248,522.1,67,521.33,5129.63
49,,2023-02-28,232,GFCL,Goodwill Finance Limited,465.0,470.0,454.1,462.1,5351,2479317.3,463.0,634.0,358.0,2023-02-28T14:59:57.442138,462.1,52,463.33,4372.0
50,,2023-02-28,2806,GHL,Ghalemdi Hydro Limited,280.5,280.5,265.6,269.0,23306,6329225.2,275.0,341.0,164.2,2023-02-28T14:59:48.388941,269.0,126,271.57,1479.5
51,,2023-02-28,8106,GIBF1,Global IME Balanced Fund-1,7.71,8.21,7.71,8.21,6030,48703.3,7.86,10.0,7.55,2023-02-28T14:49:41.219697,8.21,14,8.07,842.15
52,,2023-02-28,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,913.8,926.0,891.8,905.0,2657,2407076.9,895.98,1689.8,891.8,2023-02-28T14:59:26.069441,905.0,68,905.93,5601.05
53,,2023-02-28,1740,GIMES1,Global IME Samunnat Scheme-1,9.78,9.89,9.41,9.45,68310,652248.8,9.59,12.07,8.08,2023-02-28T14:53:22.937529,9.45,36,9.54,945.0
54,,2023-02-28,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,740.0,754.8,739.8,739.8,190,141190.0,755.0,1379.0,682.0,2023-02-28T14:53:36.956021,739.8,5,743.1,750.16
55,,2023-02-28,2924,GLH,GreenLife Hydropower Limited,323.9,324.0,312.0,320.0,6561,2084352.0,318.0,511.0,219.0,2023-02-28T14:59:53.255385,320.0,115,317.68,5760.0
56,,2023-02-28,447,GLICL,Gurans Life Insurance Company Ltd.,434.0,444.0,424.0,429.8,6510,2798596.3,430.0,721.0,417.0,2023-02-28T14:59:29.973966,429.8,54,429.89,9624.81
57,,2023-02-28,2815,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,731.1,759.0,731.1,759.0,250,185748.5,745.6,1232.1,706.0,2023-02-28T14:57:39.739244,759.0,12,742.99,1150.3
58,,2023-02-28,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,330.0,333.3,325.0,325.0,3540,1163249.0,325.3,437.5,223.9,2023-02-28T14:59:58.102242,325.0,53,328.6,3289.57
59,,2023-02-28,2744,GRDBL,Green Development Bank Ltd.,266.1,272.0,262.3,266.0,3424,918083.8,271.0,363.9,182.0,2023-02-28T14:23:34.110807,266.0,23,268.13,1380.54
60,,2023-02-28,204,GUFL,Gurkhas Finance Ltd.,530.4,530.4,517.6,529.9,10481,5469709.0,520.0,715.0,357.0,2023-02-28T14:59:56.169203,529.9,110,521.86,4599.5
61,,2023-02-28,8045,GVL,Green Ventures Limited,452.0,462.0,450.7,454.9,21011,9574027.0,459.7,511.0,255.1,2023-02-28T14:59:43.582778,454.9,272,455.66,14215.63
62,,2023-02-28,134,HBL,Himalayan Bank Limited,280.6,280.6,271.2,275.0,5331,1463230.5,275.1,398.75,268.0,2023-02-28T14:55:40.610375,275.0,88,274.47,38517.12
63,,2023-02-28,2880,HDHPC,Himal Dolakha Hydropower Company Limited,227.5,232.5,227.0,228.7,55381,12758922.6,229.0,332.0,161.0,2023-02-28T14:59:53.50979,228.7,219,230.38,3659.2
64,,2023-02-28,235,HDL,Himalayan Distillery Limited,2300.0,2310.0,2275.0,2285.0,15022,34460819.7,2290.0,4323.0,2206.0,2023-02-28T14:59:43.194223,2285.0,515,2294.02,55515.6
65,,2023-02-28,179,HEI,Himalayan Everest Insurance Limited,428.0,434.3,426.0,429.9,5831,2507386.7,428.0,703.0,345.0,2023-02-28T14:59:40.249434,429.9,40,430.0,9629.49
66,,2023-02-28,700,HEIP,Himalayan Everest Insurance Limited Promoter,281.3,284.0,276.1,276.1,30,8414.0,275.8,367.4,214.2,2023-02-28T14:59:58.151359,276.1,3,280.46,738.58
67,,2023-02-28,8076,HHL,Himalayan Hydropower Limited,307.0,317.3,303.0,314.0,31247,9796924.9,307.0,362.1,202.0,2023-02-28T14:59:59.394475,314.0,337,313.53,3438.3
68,,2023-02-28,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,199.8,202.0,196.3,199.0,85293,16984006.2,196.0,313.1,159.8,2023-02-28T14:59:48.376183,199.0,407,199.12,49094.89
69,,2023-02-28,8111,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,103.5,104.8,102.6,102.6,32606,3374846.2,102.8,126.4,95.0,2023-02-28T14:59:25.599942,102.6,71,103.5,10.26
70,,2023-02-28,693,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,678.2,690.0,671.0,675.0,561,379647.0,692.0,1018.0,662.5,2023-02-28T14:59:34.115987,675.0,16,676.73,2158.77
71,,2023-02-28,393,HLI,Himalayan Life Insurance Limited,442.0,447.7,437.0,440.0,1677,741640.2,439.0,801.0,420.2,2023-02-28T14:59:51.096072,440.0,24,442.24,13820.25
72,,2023-02-28,2767,HPPL,Himalayan Power Partner Ltd.,314.0,320.0,312.1,317.0,6608,2097134.5,318.0,476.0,217.6,2023-02-28T14:59:57.729766,317.0,49,317.36,3377.37
