,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-03-27,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,558.6,564.9,547.5,564.9,748,416524.1,570.0,1371.9,547.5,2023-03-27T14:59:45.210103,564.9,25,556.85,2073.99
1,,2023-03-27,397,ADBL,Agricultural Development Bank Limited,248.0,250.0,242.0,244.9,39301,9581545.0,248.0,390.0,242.0,2023-03-27T14:59:58.282922,244.9,262,243.79,32943.15
2,,2023-03-27,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1276.5,1305.0,1255.0,1260.0,252,321851.0,1300.0,2705.0,256.8,2023-03-27T14:59:05.908199,1260.0,15,1277.18,312.98
3,,2023-03-27,9150,AHL,Asian Hydropower Limited,368.6,397.5,368.6,397.5,6410,2547264.0,361.4,397.5,298.8,2023-03-27T14:58:38.485615,397.5,373,397.38,1351.5
4,,2023-03-27,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,293.0,300.0,291.3,300.0,49220,14498178.7,293.0,490.0,250.0,2023-03-27T14:59:43.426794,300.0,207,294.55,5603.89
5,,2023-03-27,2893,AIL,Ajod Insurance Limited,438.0,483.0,435.0,483.0,3680,1667894.5,446.0,744.0,344.0,2023-03-27T14:53:28.300964,483.0,80,453.23,4830.0
6,,2023-03-27,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,217.6,228.0,217.6,227.0,27156,6080080.2,222.0,293.0,159.8,2023-03-27T14:59:54.295325,227.0,143,223.89,1816.0
7,,2023-03-27,2757,AKPL,Arun Kabeli Power Ltd.,398.0,407.0,395.0,406.0,46250,18563263.7,400.0,519.0,325.0,2023-03-27T14:59:49.43893,406.0,244,401.36,8285.37
8,,2023-03-27,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,696.0,700.0,680.0,700.0,873,601977.0,694.9,1450.0,677.3,2023-03-27T14:38:49.791298,700.0,24,689.54,2671.31
9,,2023-03-27,385,ALICL,Asian Life Insurance Co. Limited,624.0,625.0,609.0,624.0,16069,9897575.5,617.9,930.0,428.0,2023-03-27T14:59:57.118126,624.0,89,615.94,18146.61
